Hacienda,Corte,Ambiente,env,Parcela,Entry,Rep,Block,Variedad,Name,FS,FC,FE,Edad,env1,New,Treatn,Poblacion,Alt,Diam,N_Entre,L_Entre,L_Hojas,A_Hojas,N_Hojas_V,N_Hojas_S,TCH,IDD,periodo,Diseno,TCH1
Balsora,1,Balsora_1,Balsora_1_4.3,110,185,1,26,Muntok Java,S138,42251,42667,42380,4.3,Balsora_1_4,,,17.9,107.5,,,,,,,,,2487,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,420,185,2,97,Muntok Java,S138,42251,42667,42380,4.3,Balsora_1_4,,,14.8,114.3,,,,,,,,,2797,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,708,185,3,163,Muntok Java,S138,42251,42667,42380,4.3,Balsora_1_4,,,17.3,117.4,,,,,,,,,3085,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,180,197,1,15,Muntok Java,S138,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,17.22222222,,,,,137.5,3.82,,,,181,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,180,197,1,15,Muntok Java,S138,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.38888889,208.8,2.28,20,17.2,132.7,5.83,,,,1237,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,108,186,1,25,MZC 74-275,S137,42251,42667,42380,4.3,Balsora_1_4,,,16.9,135.3,,,,,,,,,2485,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,446,186,2,103,MZC 74-275,S137,42251,42667,42380,4.3,Balsora_1_4,,,9.2,96,,,,,,,,,2823,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,598,186,3,138,MZC 74-275,S137,42251,42667,42380,4.3,Balsora_1_4,,,17,105.8,,,,,,,,,2975,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,153,123,1,13,MZC 74-275,S137,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.16666667,,,,,155.9,3.94,,,,154,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,153,123,1,13,MZC 74-275,S137,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.5,269.9,2.74,12.3,14.5,169.5,4.66,,,,1210,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,52,187,1,12,NA 56-79,S216,42251,42667,42380,4.3,Balsora_1_4,,,12.4,153.5,,,,,,,,,2429,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,254,187,2,59,NA 56-79,S216,42251,42667,42380,4.3,Balsora_1_4,,,13.3,139.9,,,,,,,,,2631,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,593,187,3,137,NA 56-79,S216,42251,42667,42380,4.3,Balsora_1_4,,,15.2,154.5,,,,,,,,,2970,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,44,93,1,4,NA 56-79,S216,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.72222222,,,,,157.7,3.45,,,,45,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,44,93,1,4,NA 56-79,S216,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.666666667,343.4,2.6,18.1,18.1,137.6,4.17,,,,1101,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,117,188,1,27,NCo 310,S143,42251,42667,42380,4.3,Balsora_1_4,,,16.3,131.5,,,,,,,,,2494,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,423,188,2,98,NCo 310,S143,42251,42667,42380,4.3,Balsora_1_4,,,15.6,116.3,,,,,,,,,2800,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,709,188,3,164,NCo 310,S143,42251,42667,42380,4.3,Balsora_1_4,,,10.8,95,,,,,,,,,3086,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,235,31,1,20,NCo 310,S143,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.55555556,,,,,147,3.77,,,,236,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,235,31,1,20,NCo 310,S143,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,14.55555556,280.8,2.59,16,13.8,143,4.85,,,,1292,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,30,189,1,7,NG 28-037,S141,42251,42667,42380,4.3,Balsora_1_4,,,19.5,118.5,,,,,,,,,2407,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,461,189,2,106,NG 28-037,S141,42251,42667,42380,4.3,Balsora_1_4,,,12.3,104.2,,,,,,,,,2838,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,590,189,3,136,NG 28-037,S141,42251,42667,42380,4.3,Balsora_1_4,,,17.6,133,,,,,,,,,2967,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,166,26,1,14,NG 28-037,S141,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,14,,,,,143.6,4.47,,,,167,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,166,26,1,14,NG 28-037,S141,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.38888889,290.2,2.91,21.1,14.6,164.9,4.62,,,,1223,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,15,190,1,4,NG 51-105,S142,42251,42667,42380,4.3,Balsora_1_4,,,9.8,70,,,,,,,,,2392,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,364,190,2,84,NG 51-105,S142,42251,42667,42380,4.3,Balsora_1_4,,,11.7,87.5,,,,,,,,,2741,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,558,190,3,129,NG 51-105,S142,42251,42667,42380,4.3,Balsora_1_4,,,9.6,88.2,,,,,,,,,2935,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,234,53,1,20,NG 51-105,S142,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.33333333,,,,,153.9,3.96,,,,235,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,234,53,1,20,NG 51-105,S142,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.5,274.9,2.69,20.2,16,169.6,4.46,,,,1291,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,208,191,1,48,Patarki Mango,S140,42251,42667,42380,4.3,Balsora_1_4,,,16.5,74,,,,,,,,,2585,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,312,191,2,72,Patarki Mango,S140,42251,42667,42380,4.3,Balsora_1_4,,,8.3,62.7,,,,,,,,,2689,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,692,191,3,160,Patarki Mango,S140,42251,42667,42380,4.3,Balsora_1_4,,,22.7,106.1,,,,,,,,,3069,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,60,95,1,5,Patarki Mango,S140,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,18.33333333,,,,,126,2.39,,,,61,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,60,95,1,5,Patarki Mango,S140,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.22222222,202.5,1.81,9.7,14.2,136.4,4.77,,,,1117,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,160,192,1,37,Paunra,S139,42251,42667,42380,4.3,Balsora_1_4,,,24.5,89,,,,,,,,,2537,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,421,192,2,97,Paunra,S139,42251,42667,42380,4.3,Balsora_1_4,,,9.3,43.5,,,,,,,,,2798,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,660,192,3,152,Paunra,S139,42251,42667,42380,4.3,Balsora_1_4,,,15.3,64.3,,,,,,,,,3037,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,76,64,1,7,Paunra,S139,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,16.55555556,,,,,133.7,3.07,,,,77,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,76,64,1,7,Paunra,S139,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,6.055555556,239.2,1.69,17.4,8.4,134.6,6.29,,,,1133,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,170,193,1,40,POJ 2878,S144,42251,42667,42380,4.3,Balsora_1_4,,,9.8,60,,,,,,,,,2547,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,252,193,2,58,POJ 2878,S144,42251,42667,42380,4.3,Balsora_1_4,,,8.6,69.3,,,,,,,,,2629,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,645,193,3,149,POJ 2878,S144,42251,42667,42380,4.3,Balsora_1_4,,,9.6,79.9,,,,,,,,,3022,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,32,161,1,3,POJ 2878,S144,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,9.666666667,,,,,136.7,5.19,,,,33,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,32,161,1,3,POJ 2878,S144,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.444444444,273.2,2.96,19.8,14.2,153.3,4.92,,,,1089,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,109,194,1,25,PR 1141,S149,42251,42667,42380,4.3,Balsora_1_4,,,6.4,43.5,,,,,,,,,2486,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,326,194,2,75,PR 1141,S149,42251,42667,42380,4.3,Balsora_1_4,,,6.9,41.9,,,,,,,,,2703,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,676,194,3,156,PR 1141,S149,42251,42667,42380,4.3,Balsora_1_4,,,9,50.6,,,,,,,,,3053,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,98,115,1,8,PR 1141,S149,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.33333333,,,,,152,3.54,,,,99,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,98,115,1,8,PR 1141,S149,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.666666667,305.6,2.97,17,15.9,155.6,4.13,,,,1155,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,220,195,1,51,PR 1248,S148,42251,42667,42380,4.3,Balsora_1_4,,,11.9,67.5,,,,,,,,,2597,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,464,195,2,107,PR 1248,S148,42251,42667,42380,4.3,Balsora_1_4,,,19.6,63.6,,,,,,,,,2841,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,689,195,3,159,PR 1248,S148,42251,42667,42380,4.3,Balsora_1_4,,,10,66.7,,,,,,,,,3066,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,110,184,1,10,PR 1248,S148,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,8.888888889,,,,,155.9,3.08,,,,111,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,110,184,1,10,PR 1248,S148,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,7.611111111,262.3,2.86,20.6,12.5,161.5,4.52,,,,1167,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,142,196,1,33,PR 17-395,S147,42251,42667,42380,4.3,Balsora_1_4,,,6,67.5,,,,,,,,,2519,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,434,196,2,100,PR 17-395,S147,42251,42667,42380,4.3,Balsora_1_4,,,12.8,97.2,,,,,,,,,2811,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,638,196,3,147,PR 17-395,S147,42251,42667,42380,4.3,Balsora_1_4,,,6.4,66.4,,,,,,,,,3015,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,212,42,1,18,PR 17-395,S147,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.66666667,,,,,133.7,5.9,,,,213,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,212,42,1,18,PR 17-395,S147,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.61111111,264.3,3,15.3,14.6,173,6.43,,,,1269,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,237,197,1,55,PR 61-632,S146,42251,42667,42380,4.3,Balsora_1_4,,,16.2,85.6,,,,,,,,,2614,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,302,197,2,70,PR 61-632,S146,42251,42667,42380,4.3,Balsora_1_4,,,7.8,94.1,,,,,,,,,2679,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,662,197,3,153,PR 61-632,S146,42251,42667,42380,4.3,Balsora_1_4,,,13.6,117,,,,,,,,,3039,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,27,69,1,3,PR 61-632,S146,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.44444444,,,,,144.6,4.26,,,,28,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,27,69,1,3,PR 61-632,S146,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.444444444,279.9,3.07,14.4,14,142.5,5.34,,,,1084,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,22,198,1,5,PR 62-195,S145,42251,42667,42380,4.3,Balsora_1_4,,,15.8,99.5,,,,,,,,,2399,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,377,198,2,87,PR 62-195,S145,42251,42667,42380,4.3,Balsora_1_4,,,14.1,78.5,,,,,,,,,2754,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,519,198,3,120,PR 62-195,S145,42251,42667,42380,4.3,Balsora_1_4,,,13.4,84.9,,,,,,,,,2896,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,205,158,1,18,PR 62-195,S145,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,16.22222222,,,,,163.8,3.7,,,,206,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,205,158,1,18,PR 62-195,S145,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,14.05555556,407.2,2.31,19.2,18.2,151.6,4.85,,,,1262,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,96,199,1,22,PR 70-2056,S150,42251,42667,42380,4.3,Balsora_1_4,,,17.1,124,,,,,,,,,2473,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,439,199,2,101,PR 70-2056,S150,42251,42667,42380,4.3,Balsora_1_4,,,9.6,100.7,,,,,,,,,2816,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,653,199,3,151,PR 70-2056,S150,42251,42667,42380,4.3,Balsora_1_4,,,16.3,110.7,,,,,,,,,3030,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,217,199,1,19,PR 70-2056,S150,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.61111111,,,,,141.2,3.7,,,,218,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,217,199,1,19,PR 70-2056,S150,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.66666667,333.7,2.6,20.2,13.2,150.1,6.44,,,,1274,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,118,200,1,28,PT 48-67,S153,42251,42667,42380,4.3,Balsora_1_4,,,14.9,83.5,,,,,,,,,2495,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,427,200,2,99,PT 48-67,S153,42251,42667,42380,4.3,Balsora_1_4,,,16,114.4,,,,,,,,,2804,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,568,200,3,131,PT 48-67,S153,42251,42667,42380,4.3,Balsora_1_4,,,14.8,97.3,,,,,,,,,2945,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,61,121,1,6,PT 48-67,S153,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.77777778,,,,,147.5,4.22,,,,62,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,61,121,1,6,PT 48-67,S153,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11,255.2,2.94,14,12.4,130.6,3.34,,,,1118,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,129,201,1,30,Q 117,S152,42251,42667,42380,4.3,Balsora_1_4,,,12,87,,,,,,,,,2506,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,250,201,2,58,Q 117,S152,42251,42667,42380,4.3,Balsora_1_4,,,14.6,120.3,,,,,,,,,2627,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,610,201,3,141,Q 117,S152,42251,42667,42380,4.3,Balsora_1_4,,,13.3,93.1,,,,,,,,,2987,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,23,169,1,2,Q 117,S152,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.94444444,,,,,144.3,4.21,,,,24,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,23,169,1,2,Q 117,S152,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.33333333,229.5,3.14,20.8,13.4,131,5.7,,,,1080,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,136,202,1,32,Q 124,S212,42251,42667,42380,4.3,Balsora_1_4,,,12.8,80.5,,,,,,,,,2513,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,346,202,2,80,Q 124,S212,42251,42667,42380,4.3,Balsora_1_4,,,6.4,105.9,,,,,,,,,2723,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,643,202,3,148,Q 124,S212,42251,42667,42380,4.3,Balsora_1_4,,,13.5,124.8,,,,,,,,,3020,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,66,21,1,6,Q 124,S212,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.16666667,,,,,147,3.85,,,,67,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,66,21,1,6,Q 124,S212,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,7.833333333,330.6,3.11,20.7,14.1,141.5,6.4,,,,1123,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,203,203,1,47,Q 149,S151,42251,42667,42380,4.3,Balsora_1_4,,,16.3,83.5,,,,,,,,,2580,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,393,203,2,91,Q 149,S151,42251,42667,42380,4.3,Balsora_1_4,,,12.6,87.4,,,,,,,,,2770,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,679,203,3,157,Q 149,S151,42251,42667,42380,4.3,Balsora_1_4,,,17.2,120.3,,,,,,,,,3056,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,93,81,1,9,Q 149,S151,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,12.44444444,,,,,142.4,4.4,,,,94,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,93,81,1,9,Q 149,S151,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,11.88888889,268.1,2.87,20.3,11.3,144.9,6.89,,,,1150,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,49,204,1,12,Q 183,S214,42251,42667,42380,4.3,Balsora_1_4,,,13.4,120.5,,,,,,,,,2426,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,258,204,2,60,Q 183,S214,42251,42667,42380,4.3,Balsora_1_4,,,14.5,127.6,,,,,,,,,2635,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,504,204,3,116,Q 183,S214,42251,42667,42380,4.3,Balsora_1_4,,,16.8,91.5,,,,,,,,,2881,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,28,175,1,3,Q 183,S214,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.38888889,,,,,143,4.37,,,,29,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,28,175,1,3,Q 183,S214,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.111111111,296.3,2.61,15.3,16.6,140.3,6.01,,,,1085,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,212,205,1,49,Q 196,S215,42251,42667,42380,4.3,Balsora_1_4,,,13.6,99,,,,,,,,,2589,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,363,205,2,84,Q 196,S215,42251,42667,42380,4.3,Balsora_1_4,,,8.2,81.1,,,,,,,,,2740,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,481,205,3,111,Q 196,S215,42251,42667,42380,4.3,Balsora_1_4,,,17,100.3,,,,,,,,,2858,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,74,181,1,7,Q 196,S215,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,15.5,,,,,142.2,4.33,,,,75,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,74,181,1,7,Q 196,S215,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,14.11111111,323.5555556,2.74,16.9,18.3,137.2,5.11,,,,1131,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,135,206,1,31,Q 47,S155,42251,42667,42380,4.3,Balsora_1_4,,,14,99.5,,,,,,,,,2512,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,265,206,2,61,Q 47,S155,42251,42667,42380,4.3,Balsora_1_4,,,6.4,95.3,,,,,,,,,2642,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,712,206,3,164,Q 47,S155,42251,42667,42380,4.3,Balsora_1_4,,,8.6,73.6,,,,,,,,,3089,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,38,103,1,4,Q 47,S155,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.11111111,,,,,139.3,4.34,,,,39,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,38,103,1,4,Q 47,S155,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,9.888888889,312.1,2.99,15.3,13.7,149.4,6.7,,,,1095,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,93,207,1,22,Q 58,S154,42251,42667,42380,4.3,Balsora_1_4,,,16.6,122,,,,,,,,,2470,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,332,207,2,77,Q 58,S154,42251,42667,42380,4.3,Balsora_1_4,,,21,129.7,,,,,,,,,2709,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,575,207,3,133,Q 58,S154,42251,42667,42380,4.3,Balsora_1_4,,,18.9,143,,,,,,,,,2952,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,239,116,1,20,Q 58,S154,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.83333333,,,,,158.9,3.77,,,,240,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,239,116,1,20,Q 58,S154,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,13.05555556,272.6,2.87,21,13.8,142.9,4.3,,,,1296,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,21,208,1,5,RB 73-5220,S159,42251,42667,42380,4.3,Balsora_1_4,,,7,73.5,,,,,,,,,2398,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,455,208,2,105,RB 73-5220,S159,42251,42667,42380,4.3,Balsora_1_4,,,7.2,67.4,,,,,,,,,2832,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,539,208,3,124,RB 73-5220,S159,42251,42667,42380,4.3,Balsora_1_4,,,3.9,53.4,,,,,,,,,2916,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,45,7,1,4,RB 73-5220,S159,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.38888889,,,,,135.6,4.42,,,,46,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,45,7,1,4,RB 73-5220,S159,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,10.72222222,275,2.56,16.2,11.2,140.8,3.93,,,,1102,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,80,209,1,19,RB 80-5004,S158,42251,42667,42380,4.3,Balsora_1_4,,,9.9,89,,,,,,,,,2457,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,428,209,2,99,RB 80-5004,S158,42251,42667,42380,4.3,Balsora_1_4,,,13.8,87.8,,,,,,,,,2805,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,642,209,3,148,RB 80-5004,S158,42251,42667,42380,4.3,Balsora_1_4,,,13.4,101.3,,,,,,,,,3019,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,154,110,1,13,RB 80-5004,S158,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,11.11111111,,,,,129.8,3.31,,,,155,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,154,110,1,13,RB 80-5004,S158,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,6.388888889,253.1,2.46,20,13.2,124,5.8,,,,1211,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,124,210,1,29,RB 85-5113,S219,42251,42667,42380,4.3,Balsora_1_4,,,13.2,93.5,,,,,,,,,2501,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,473,210,2,109,RB 85-5113,S219,42251,42667,42380,4.3,Balsora_1_4,,,19.7,109.5,,,,,,,,,2850,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,532,210,3,123,RB 85-5113,S219,42251,42667,42380,4.3,Balsora_1_4,,,18.8,106.8,,,,,,,,,2909,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,129,61,1,11,RB 85-5113,S219,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,13.83333333,,,,,135.3,3.77,,,,130,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,129,61,1,11,RB 85-5113,S219,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,12.38888889,259.8,3.08,21.1,12.2,144.7,6.88,,,,1186,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,197,211,1,46,RD 75-11,S157,42251,42667,42380,4.3,Balsora_1_4,,,12.5,118,,,,,,,,,2574,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,322,211,2,74,RD 75-11,S157,42251,42667,42380,4.3,Balsora_1_4,,,16.8,141.6,,,,,,,,,2699,4,Latice,
Balsora,1,Balsora_1,Balsora_1_4.3,656,211,3,151,RD 75-11,S157,42251,42667,42380,4.3,Balsora_1_4,,,13.1,116.1,,,,,,,,,3033,4,Latice,
Ballesteros,1,Ballesteros_1,Ballesteros_1_4.6,226,168,1,19,RD 75-11,S157,44450,44916,44587,4.6,Ballesteros_1_4,1,Z9999,9.888888889,,,,,139.4,4.2,,,,227,4,AIBD,
Ballesteros,1,Ballesteros_1,Ballesteros_1_10.4,226,168,1,19,RD 75-11,S157,44450,44916,44761,10.4,Ballesteros_1_10,1,Z9999,8.611111111,315.3,3.13,20.1,13.5,134.8,5.2,,,,1283,10,AIBD,
Balsora,1,Balsora_1,Balsora_1_4.3,35,212,1,8,Ruckri,S156,42251,42667,42380,4.3,Balsora_1_4,,,23.9,119.5,,,,,,,,,2412,4,Latice,
